"id","contraste","termos","estimativa","erro_padrao","p_valor","efeito_percentual_aprox","ic95_inf","ic95_sup","amostra","dv"
"genero_gap_informal","Mulher vs. homem, entre informais (média ponderada por raça)","mulher + mulher:factor(raca_grupo)preto + mulher:factor(raca_grupo)pardo + mulher:factor(raca_grupo)indigena",-0.339689642112427,0.0180937208476668,0,-28.8008739420457,-31.2816098613394,-26.2305833825915,"ampla","ln_renda_mensal_real"
"genero_gap_formal","Mulher vs. homem, entre formais (média ponderada por raça)","mulher + formal:mulher + mulher:factor(raca_grupo)preto + mulher:factor(raca_grupo)pardo + mulher:factor(raca_grupo)indigena",-0.192823222496497,0.011960799066072,0,-17.5372263112412,-19.4479308292607,-15.5811996582007,"ampla","ln_renda_mensal_real"
"genero_diferenca_formal_informal","Diferença do gap de gênero (formal - informal)","formal:mulher",0.14686641961593,0.0199942297884535,2.05169214950729e-13,15.8199239996796,11.3688778207792,20.448863791898,"ampla","ln_renda_mensal_real"
"raca_preto_gap_informal","preto vs. branco, entre informais (média ponderada por gênero)","factor(raca_grupo)preto + mulher:factor(raca_grupo)preto",-0.14166764439311,0.0298299944576779,2.0425557745174e-06,-13.2090336800696,-18.1379304389531,-7.98336915816723,"ampla","ln_renda_mensal_real"
"raca_preto_gap_formal","preto vs. branco, entre formais (média ponderada por gênero)","factor(raca_grupo)preto + formal:factor(raca_grupo)preto + mulher:factor(raca_grupo)preto",-0.15287051579208,0.0265464274421745,8.48095194072584e-09,-14.1759156747204,-18.5272447938808,-9.59218904972684,"ampla","ln_renda_mensal_real"
"raca_preto_diferenca_formal_informal","Diferença do gap de preto (formal - informal)","formal:factor(raca_grupo)preto",-0.0112028713989699,0.0371756964689721,0.763148124576163,-1.1140352915148,-8.06305611462308,6.36022477013285,"ampla","ln_renda_mensal_real"
"raca_pardo_gap_informal","pardo vs. branco, entre informais (média ponderada por gênero)","factor(raca_grupo)pardo + mulher:factor(raca_grupo)pardo",-0.126697121205112,0.0235018070000859,7.00852662571805e-08,-11.8999531448091,-15.866104564616,-7.74683359517249,"ampla","ln_renda_mensal_real"
"raca_pardo_gap_formal","pardo vs. branco, entre formais (média ponderada por gênero)","factor(raca_grupo)pardo + formal:factor(raca_grupo)pardo + mulher:factor(raca_grupo)pardo",-0.129667616391023,0.0199637459704087,8.29480928388193e-11,-12.1612656040216,-15.5319270972365,-8.65609933863173,"ampla","ln_renda_mensal_real"
"raca_pardo_diferenca_formal_informal","Diferença do gap de pardo (formal - informal)","formal:factor(raca_grupo)pardo",-0.00297049518591073,0.029778316200356,0.920539920928265,-0.296608763037354,-5.94928189706373,5.69580354794215,"ampla","ln_renda_mensal_real"
"raca_indigena_gap_informal","indigena vs. branco, entre informais (média ponderada por gênero)","factor(raca_grupo)indigena + mulher:factor(raca_grupo)indigena",-0.144690141453525,0.039815906531045,0.000279084314510181,-13.470963080816,-19.9668544907042,-6.44783255092892,"ampla","ln_renda_mensal_real"
